userid,state,weixin,android,ios,first_platform,last_platform,change
8070,normal,5,0,0,weixin,weixin,False
8071,normal,6,0,0,weixin,weixin,False
8079,new,1,0,0,weixin,None,False
8084,new,2,0,0,weixin,weixin,False
8085,new,5,0,0,weixin,weixin,False
8089,normal,1,0,0,weixin,None,False
8090,normal,11,0,0,weixin,weixin,False
8091,normal,1,0,0,weixin,None,False
8092,normal,4,0,0,weixin,weixin,False
8093,normal,5,0,0,weixin,weixin,False
8094,normal,21,10,0,weixin,weixin,True
8109,new,1,0,0,weixin,None,False
8112,normal,6,0,0,weixin,weixin,False
8119,normal,1,0,0,weixin,None,False
8121,new,1,0,0,weixin,None,False
8125,normal,3,0,0,weixin,weixin,False
8127,new,1,0,0,weixin,None,False
8129,normal,28,0,0,weixin,weixin,False
8130,normal,40,0,0,weixin,weixin,False
8136,normal,1,0,0,weixin,None,False
8142,normal,8,0,0,weixin,weixin,False
8145,normal,5,0,0,weixin,weixin,False
8152,normal,1,0,0,weixin,None,False
8153,normal,2,0,0,weixin,weixin,False
8158,new,1,0,0,weixin,None,False
8164,normal,1,0,0,weixin,None,False
8170,new,0,2,0,android,android,False
8180,normal,4,0,0,weixin,weixin,False
8182,normal,1,0,0,weixin,None,False
941,normal,8,0,0,weixin,weixin,False
8184,new,1,0,0,weixin,None,False
8189,normal,4,0,0,weixin,weixin,False
8198,normal,1,0,0,weixin,None,False
8204,normal,1,0,0,weixin,None,False
8215,normal,4,0,0,weixin,weixin,False
8216,normal,7,0,0,weixin,weixin,False
8223,normal,8,0,0,weixin,weixin,False
8225,normal,2,0,0,weixin,weixin,False
8232,normal,1,0,0,weixin,None,False
8233,new,3,0,0,weixin,weixin,False
8236,normal,4,0,0,weixin,weixin,False
8238,new,1,0,0,weixin,None,False
8242,new,1,0,0,weixin,None,False
8244,new,1,0,0,weixin,None,False
8248,normal,3,2,0,weixin,weixin,True
8249,normal,1,0,0,weixin,None,False
8251,new,0,2,0,android,android,False
8259,new,1,0,0,weixin,None,False
8260,normal,1,0,0,weixin,None,False
8264,normal,2,0,0,weixin,weixin,False
8266,normal,6,0,0,weixin,weixin,False
8267,new,2,0,0,weixin,weixin,False
8269,new,1,0,0,weixin,None,False
8270,normal,1,0,0,weixin,None,False
8274,normal,3,0,0,weixin,weixin,False
8276,normal,1,0,0,weixin,None,False
8278,new,1,0,0,weixin,None,False
8279,new,1,0,0,weixin,None,False
8281,normal,1,0,0,weixin,None,False
8285,new,1,0,0,weixin,None,False
8286,normal,1,0,0,weixin,None,False
8294,normal,1,0,0,weixin,None,False
8299,normal,1,0,0,weixin,None,False
8302,new,1,0,0,weixin,None,False
354,normal,1,0,0,weixin,None,False
8313,new,4,0,0,weixin,weixin,False
8315,new,3,0,0,weixin,weixin,False
8317,normal,2,0,0,weixin,weixin,False
8320,new,2,0,0,weixin,weixin,False
8322,normal,13,0,0,weixin,weixin,False
8326,normal,1,0,0,weixin,None,False
8325,new,29,0,0,weixin,weixin,False
8332,normal,1,0,0,weixin,None,False
8334,new,1,0,0,weixin,None,False
8337,new,1,0,0,weixin,None,False
8350,normal,1,0,0,weixin,None,False
8354,normal,10,0,0,weixin,weixin,False
8358,normal,6,0,0,weixin,weixin,False
8361,normal,3,0,0,weixin,weixin,False
8365,normal,10,0,0,weixin,weixin,False
8367,normal,2,0,0,weixin,weixin,False
8369,normal,3,0,0,weixin,weixin,False
8373,normal,1,0,0,weixin,None,False
8360,normal,5,0,0,weixin,weixin,False
8381,normal,2,0,0,weixin,weixin,False
8386,normal,1,0,0,weixin,None,False
8389,new,1,0,0,weixin,None,False
8396,new,1,0,0,weixin,None,False
8399,normal,4,0,0,weixin,weixin,False
8401,normal,4,0,0,weixin,weixin,False
8406,new,0,9,0,android,android,False
8410,new,1,0,0,weixin,None,False
8411,normal,8,0,0,weixin,weixin,False
8416,normal,1,0,0,weixin,None,False
8421,normal,2,0,0,weixin,weixin,False
8433,new,1,0,0,weixin,None,False
8440,new,6,0,0,weixin,weixin,False
8444,normal,4,0,0,weixin,weixin,False
8447,normal,1,0,0,weixin,None,False
8454,new,1,0,0,weixin,None,False
8466,new,3,0,0,weixin,weixin,False
8476,normal,10,2,0,weixin,android,True
8485,normal,3,0,0,weixin,weixin,False
8486,new,1,0,0,weixin,None,False
8489,normal,4,0,0,weixin,weixin,False
8490,normal,3,0,1,weixin,ios,True
8491,normal,15,0,0,weixin,weixin,False
8500,normal,4,0,0,weixin,weixin,False
8520,normal,6,0,0,weixin,weixin,False
8528,normal,3,0,0,weixin,weixin,False
8534,new,1,0,0,weixin,None,False
8536,new,1,0,0,weixin,None,False
8539,new,1,0,0,weixin,None,False
8542,auditting,3,0,0,weixin,weixin,False
8543,new,1,0,0,weixin,None,False
8544,normal,4,0,0,weixin,weixin,False
8552,new,1,0,0,weixin,None,False
8555,normal,1,0,0,weixin,None,False
8558,normal,1,0,0,weixin,None,False
8560,normal,1,0,0,weixin,None,False
8556,normal,7,0,0,weixin,weixin,False
8564,new,1,0,0,weixin,None,False
8565,normal,1,0,0,weixin,None,False
8566,normal,3,0,0,weixin,weixin,False
8568,normal,6,0,0,weixin,weixin,False
8573,normal,1,0,0,weixin,None,False
8575,normal,1,0,0,weixin,None,False
8578,normal,2,0,0,weixin,weixin,False
8586,normal,1,0,0,weixin,None,False
8593,new,3,0,0,weixin,weixin,False
8594,new,1,0,0,weixin,None,False
8602,normal,1,0,0,weixin,None,False
8603,normal,1,0,0,weixin,None,False
8605,new,5,0,0,weixin,weixin,False
8614,normal,5,0,0,weixin,weixin,False
8619,normal,1,0,0,weixin,None,False
8621,new,3,0,0,weixin,weixin,False
8622,normal,40,0,0,weixin,weixin,False
8628,normal,1,0,0,weixin,None,False
8641,normal,3,0,0,weixin,weixin,False
8666,new,1,0,0,weixin,None,False
8667,normal,1,0,0,weixin,None,False
8670,normal,3,0,0,weixin,weixin,False
8680,new,1,0,0,weixin,None,False
8681,normal,2,0,0,weixin,weixin,False
8683,new,1,0,0,weixin,None,False
8686,normal,1,0,0,weixin,None,False
8687,normal,3,0,0,weixin,weixin,False
8694,normal,1,0,0,weixin,None,False
8699,normal,5,0,0,weixin,weixin,False
8706,new,1,0,0,weixin,None,False
8710,new,5,0,0,weixin,weixin,False
8715,normal,5,0,0,weixin,weixin,False
8716,normal,11,0,0,weixin,weixin,False
8718,normal,8,0,0,weixin,weixin,False
8719,new,2,0,0,weixin,weixin,False
8723,normal,1,0,0,weixin,None,False
8724,normal,47,3,0,weixin,weixin,True
8729,new,1,0,0,weixin,None,False
8730,new,1,0,0,weixin,None,False
8734,normal,7,0,0,weixin,weixin,False
8739,normal,1,0,0,weixin,None,False
8740,normal,1,0,0,weixin,None,False
8741,new,1,0,0,weixin,None,False
8742,normal,2,0,0,weixin,weixin,False
8744,normal,1,0,0,weixin,None,False
8745,new,6,0,0,weixin,weixin,False
8749,normal,1,0,0,weixin,None,False
8751,normal,23,0,0,weixin,weixin,False
8755,normal,0,1,0,android,None,False
8758,new,3,0,0,weixin,weixin,False
8760,normal,1,0,0,weixin,None,False
8762,new,2,0,0,weixin,weixin,False
8771,new,1,0,0,weixin,None,False
8777,normal,1,0,0,weixin,None,False
8787,normal,1,0,0,weixin,None,False
8789,new,1,0,0,weixin,None,False
380,normal,9,0,0,weixin,weixin,False
8795,normal,38,0,0,weixin,weixin,False
8792,new,1,0,0,weixin,None,False
8797,new,2,0,0,weixin,weixin,False
382,normal,1,0,0,weixin,None,False
8804,new,15,0,0,weixin,weixin,False
8807,new,1,0,0,weixin,None,False
8808,normal,5,0,0,weixin,weixin,False
8813,normal,3,0,0,weixin,weixin,False
8818,normal,2,0,0,weixin,weixin,False
8823,normal,1,0,0,weixin,None,False
8840,new,6,0,0,weixin,weixin,False
8843,new,1,0,0,weixin,None,False
8848,new,2,0,0,weixin,weixin,False
8851,normal,4,0,0,weixin,weixin,False
8856,new,2,0,0,weixin,weixin,False
8859,normal,2,0,0,weixin,weixin,False
8860,normal,3,0,0,weixin,weixin,False
8861,normal,1,0,0,weixin,None,False
8868,new,3,0,0,weixin,weixin,False
8870,new,3,0,0,weixin,weixin,False
8873,new,1,0,0,weixin,None,False
8697,new,1,0,0,weixin,None,False
8874,normal,2,0,0,weixin,weixin,False
8876,normal,5,0,0,weixin,weixin,False
8879,new,0,2,0,android,android,False
1132,normal,17,0,0,weixin,weixin,False
8903,new,2,0,0,weixin,weixin,False
8907,new,3,0,0,weixin,weixin,False
8909,new,2,0,0,weixin,weixin,False
602,normal,22,0,0,weixin,weixin,False
8910,new,1,0,0,weixin,None,False
8911,normal,8,0,0,weixin,weixin,False
8913,new,1,0,0,weixin,None,False
8916,normal,14,0,0,weixin,weixin,False
8917,normal,10,0,0,weixin,weixin,False
8918,normal,4,0,0,weixin,weixin,False
8924,normal,1,0,0,weixin,None,False
8925,new,1,0,0,weixin,None,False
8926,normal,2,0,0,weixin,weixin,False
8927,normal,4,0,0,weixin,weixin,False
2107,new,2,0,0,weixin,weixin,False
8931,normal,19,0,0,weixin,weixin,False
8933,normal,11,0,0,weixin,weixin,False
8935,normal,3,0,0,weixin,weixin,False
8936,normal,6,0,0,weixin,weixin,False
8940,normal,1,0,0,weixin,None,False
8943,normal,1,0,0,weixin,None,False
8944,normal,2,0,0,weixin,weixin,False
8947,new,1,0,0,weixin,None,False
8952,normal,2,0,0,weixin,weixin,False
8955,new,2,0,0,weixin,weixin,False
8975,normal,3,0,0,weixin,weixin,False
8374,normal,5,0,0,weixin,weixin,False
8979,new,1,0,0,weixin,None,False
8981,new,14,0,0,weixin,weixin,False
8986,normal,4,0,0,weixin,weixin,False
8995,normal,1,0,0,weixin,None,False
9000,normal,5,0,0,weixin,weixin,False
9002,new,1,0,0,weixin,None,False
9005,normal,2,2,0,weixin,weixin,True
9009,new,1,0,0,weixin,None,False
9010,normal,1,0,0,weixin,None,False
9017,normal,4,2,0,weixin,weixin,True
9019,new,1,0,0,weixin,None,False
9021,normal,2,0,0,weixin,weixin,False
9023,new,2,0,0,weixin,weixin,False
9038,normal,3,0,0,weixin,weixin,False
9039,normal,5,0,0,weixin,weixin,False
9042,normal,1,0,0,weixin,None,False
9043,normal,1,0,0,weixin,None,False
9044,normal,1,0,0,weixin,None,False
9046,normal,5,0,0,weixin,weixin,False
9061,normal,3,0,0,weixin,weixin,False
9068,normal,8,0,0,weixin,weixin,False
9074,normal,1,0,0,weixin,None,False
9075,normal,3,0,0,weixin,weixin,False
9081,new,1,0,0,weixin,None,False
9085,normal,10,0,0,weixin,weixin,False
9088,normal,8,0,0,weixin,weixin,False
9089,normal,1,0,0,weixin,None,False
9093,new,7,0,0,weixin,weixin,False
9094,normal,1,0,0,weixin,None,False
9095,normal,3,0,0,weixin,weixin,False
9100,normal,4,0,0,weixin,weixin,False
8424,normal,7,0,0,weixin,weixin,False
9119,normal,15,0,0,weixin,weixin,False
9127,new,1,0,0,weixin,None,False
9131,normal,2,0,0,weixin,weixin,False
9134,normal,3,0,0,weixin,weixin,False
9139,normal,1,0,0,weixin,None,False
9141,normal,2,0,0,weixin,weixin,False
9142,normal,1,0,0,weixin,None,False
9146,normal,2,0,0,weixin,weixin,False
9149,new,1,0,0,weixin,None,False
9152,normal,1,0,0,weixin,None,False
9156,normal,4,0,0,weixin,weixin,False
9163,new,1,0,0,weixin,None,False
9166,new,1,0,0,weixin,None,False
9169,normal,1,0,0,weixin,None,False
9175,new,4,0,0,weixin,weixin,False
9178,normal,2,0,0,weixin,weixin,False
9184,normal,3,0,0,weixin,weixin,False
9186,new,1,0,0,weixin,None,False
9198,normal,15,0,0,weixin,weixin,False
9199,normal,1,0,0,weixin,None,False
9201,normal,7,0,0,weixin,weixin,False
9202,normal,1,0,0,weixin,None,False
9204,normal,11,0,0,weixin,weixin,False
9205,normal,3,0,0,weixin,weixin,False
9206,new,1,0,0,weixin,None,False
9207,normal,6,0,0,weixin,weixin,False
9209,new,1,0,0,weixin,None,False
9212,normal,1,0,0,weixin,None,False
9213,new,1,0,0,weixin,None,False
9217,normal,1,0,0,weixin,None,False
9219,new,1,0,0,weixin,None,False
9226,normal,19,0,0,weixin,weixin,False
9228,normal,1,0,0,weixin,None,False
9234,new,8,0,0,weixin,weixin,False
9235,normal,1,0,0,weixin,None,False
9238,normal,1,0,0,weixin,None,False
9241,new,1,0,0,weixin,None,False
9244,normal,6,0,0,weixin,weixin,False
9245,new,1,0,0,weixin,None,False
9248,normal,20,0,0,weixin,weixin,False
9252,normal,2,0,0,weixin,weixin,False
9256,new,1,0,0,weixin,None,False
9258,new,1,0,0,weixin,None,False
9259,new,1,0,0,weixin,None,False
9270,normal,2,0,0,weixin,weixin,False
9271,normal,1,0,0,weixin,None,False
9272,normal,1,0,0,weixin,None,False
9273,normal,5,0,0,weixin,weixin,False
9275,new,1,0,0,weixin,None,False
9276,normal,0,2,0,android,android,False
9280,normal,2,0,0,weixin,weixin,False
9281,normal,2,2,0,android,weixin,True
9285,new,1,0,0,weixin,None,False
9291,normal,1,0,0,weixin,None,False
8455,normal,6,0,0,weixin,weixin,False
9295,normal,10,0,0,weixin,weixin,False
9301,new,2,0,0,weixin,weixin,False
9306,normal,1,0,0,weixin,None,False
9305,normal,3,0,0,weixin,weixin,False
9311,normal,1,0,0,weixin,None,False
9313,new,4,0,0,weixin,weixin,False
9316,normal,7,0,0,weixin,weixin,False
9321,normal,1,0,0,weixin,None,False
9322,new,2,0,0,weixin,weixin,False
9331,normal,3,0,0,weixin,weixin,False
9336,normal,9,0,0,weixin,weixin,False
9337,new,1,0,0,weixin,None,False
9342,normal,1,0,0,weixin,None,False
9343,normal,1,0,0,weixin,None,False
9346,new,1,0,0,weixin,None,False
9347,normal,4,0,0,weixin,weixin,False
9356,normal,2,0,0,weixin,weixin,False
9360,normal,6,0,0,weixin,weixin,False
9365,normal,1,0,0,weixin,None,False
9368,normal,1,0,0,weixin,None,False
9369,new,8,0,0,weixin,weixin,False
9371,new,1,0,0,weixin,None,False
9372,normal,9,0,0,weixin,weixin,False
9374,normal,11,0,0,weixin,weixin,False
9376,normal,4,0,0,weixin,weixin,False
9380,normal,29,0,0,weixin,weixin,False
9384,normal,1,0,0,weixin,None,False
9385,normal,1,0,0,weixin,None,False
9389,normal,15,0,0,weixin,weixin,False
9393,normal,5,1,0,weixin,weixin,True
9400,new,1,0,0,weixin,None,False
9401,new,3,0,0,weixin,weixin,False
9407,normal,1,0,0,weixin,None,False
9415,normal,9,0,0,weixin,weixin,False
9416,new,2,0,0,weixin,weixin,False
9418,normal,1,0,0,weixin,None,False
9419,new,2,0,0,weixin,weixin,False
9421,normal,17,0,0,weixin,weixin,False
9424,normal,7,0,0,weixin,weixin,False
9426,new,3,0,0,weixin,weixin,False
9427,normal,8,0,0,weixin,weixin,False
9428,normal,11,0,0,weixin,weixin,False
9430,normal,1,0,0,weixin,None,False
9431,new,3,0,0,weixin,weixin,False
9432,normal,9,0,0,weixin,weixin,False
9435,new,2,0,0,weixin,weixin,False
9438,normal,1,0,0,weixin,None,False
9440,normal,2,0,0,weixin,weixin,False
9446,new,1,0,0,weixin,None,False
9449,new,1,0,0,weixin,None,False
9455,normal,2,0,0,weixin,weixin,False
9456,normal,0,2,0,android,android,False
9458,normal,10,0,0,weixin,weixin,False
9459,new,1,0,0,weixin,None,False
9461,new,1,0,0,weixin,None,False
9463,new,1,0,0,weixin,None,False
9538,normal,1,0,0,weixin,None,False
9647,normal,7,0,0,weixin,weixin,False
9551,normal,1,0,0,weixin,None,False
9622,normal,1,2,0,weixin,android,True
9664,normal,12,0,0,weixin,weixin,False
9667,new,1,0,0,weixin,None,False
9671,normal,1,0,0,weixin,None,False
9535,normal,1,0,0,weixin,None,False
9519,normal,1,1,0,weixin,android,True
9678,normal,1,0,0,weixin,None,False
7996,new,0,6,0,android,android,False
9473,normal,13,0,0,weixin,weixin,False
965,normal,2,0,0,weixin,weixin,False
9315,normal,2,0,0,weixin,weixin,False
9481,normal,2,0,0,weixin,weixin,False
9700,normal,9,0,0,weixin,weixin,False
9707,normal,1,0,0,weixin,None,False
9710,new,6,0,0,weixin,weixin,False
9711,normal,22,0,2,weixin,weixin,True
8737,normal,1,0,0,weixin,None,False
342,normal,9,2,0,weixin,weixin,True
9718,normal,6,2,0,weixin,weixin,True
9723,normal,4,0,0,weixin,weixin,False
9725,new,3,0,0,weixin,weixin,False
9728,normal,1,0,0,weixin,None,False
9731,normal,14,0,0,weixin,weixin,False
9734,normal,64,0,0,weixin,weixin,False
9738,new,0,2,0,android,android,False
9742,new,0,1,0,android,None,False
9631,new,3,2,0,android,weixin,True
9752,normal,1,0,0,weixin,None,False
9754,normal,2,0,0,weixin,weixin,False
9759,new,1,3,0,android,weixin,True
122,normal,6,0,0,weixin,weixin,False
8776,new,0,2,0,android,android,False
9774,normal,3,0,0,weixin,weixin,False
9778,normal,2,0,0,weixin,weixin,False
9780,new,0,2,0,android,android,False
9791,normal,2,0,0,weixin,weixin,False
9803,new,0,0,1,ios,None,False
9805,normal,3,0,0,weixin,weixin,False
9814,normal,1,0,0,weixin,None,False
9836,normal,1,0,0,weixin,None,False
9599,new,1,0,0,weixin,None,False
9845,normal,28,0,0,weixin,weixin,False
9850,normal,2,0,0,weixin,weixin,False
9855,normal,5,0,0,weixin,weixin,False
9859,normal,0,2,0,android,android,False
9860,normal,4,0,0,weixin,weixin,False
9865,normal,2,0,0,weixin,weixin,False
9900,normal,1,0,0,weixin,None,False
9901,normal,1,0,0,weixin,None,False
9528,normal,13,0,0,weixin,weixin,False
9905,normal,1,0,0,weixin,None,False
9511,normal,37,0,0,weixin,weixin,False
9910,new,0,1,0,android,None,False
9918,normal,1,0,0,weixin,None,False
9929,normal,1,0,0,weixin,None,False
9932,new,1,0,0,weixin,None,False
9933,normal,5,0,0,weixin,weixin,False
9935,normal,1,0,0,weixin,None,False
9938,normal,12,0,0,weixin,weixin,False
9939,normal,1,0,0,weixin,None,False
9941,normal,3,0,0,weixin,weixin,False
9955,normal,4,0,0,weixin,weixin,False
9956,new,1,0,0,weixin,None,False
9518,normal,2,0,0,weixin,weixin,False
9958,normal,1,0,0,weixin,None,False
9959,normal,16,0,0,weixin,weixin,False
9970,normal,5,0,0,weixin,weixin,False
9969,new,1,3,0,weixin,android,True
9977,normal,3,0,2,weixin,weixin,True
9983,new,1,0,0,weixin,None,False
9984,normal,1,0,0,weixin,None,False
10004,normal,2,0,0,weixin,weixin,False
10005,normal,1,17,0,weixin,android,True
10006,normal,2,4,0,weixin,android,True
10016,new,0,8,0,android,android,False
10020,auditting,6,0,0,weixin,weixin,False
9557,normal,8,0,0,weixin,weixin,False
10031,normal,4,0,0,weixin,weixin,False
10034,normal,3,0,0,weixin,weixin,False
10011,normal,56,0,0,weixin,weixin,False
10039,new,8,0,0,weixin,weixin,False
10049,normal,20,0,0,weixin,weixin,False
10056,normal,18,0,0,weixin,weixin,False
10059,new,1,0,0,weixin,None,False
10065,normal,2,0,0,weixin,weixin,False
9472,normal,5,0,0,weixin,weixin,False
9520,normal,68,0,0,weixin,weixin,False
9521,normal,1,0,0,weixin,None,False
9526,normal,2,0,0,weixin,weixin,False
9537,normal,1,0,0,weixin,None,False
9567,new,1,0,0,weixin,None,False
9782,new,1,0,0,weixin,None,False
10074,normal,0,2,0,android,android,False
10069,normal,1,0,0,weixin,None,False
10080,new,2,0,0,weixin,weixin,False
10081,new,2,0,0,weixin,weixin,False
10089,normal,1,0,0,weixin,None,False
10092,new,1,0,0,weixin,None,False
10103,normal,2,0,0,weixin,weixin,False
10109,normal,1,0,0,weixin,None,False
10118,normal,6,0,0,weixin,weixin,False
10121,normal,2,0,0,weixin,weixin,False
10124,normal,4,0,0,weixin,weixin,False
10123,normal,2,0,0,weixin,weixin,False
10128,normal,12,0,0,weixin,weixin,False
10130,normal,4,0,0,weixin,weixin,False
2247,new,1,0,0,weixin,None,False
10138,normal,6,0,0,weixin,weixin,False
9181,normal,1,0,0,weixin,None,False
10150,normal,4,0,0,weixin,weixin,False
10153,new,1,0,0,weixin,None,False
10183,normal,3,0,0,weixin,weixin,False
10185,new,3,0,0,weixin,weixin,False
10186,new,1,0,0,weixin,None,False
188,new,0,0,4,ios,ios,False
10193,normal,4,0,0,weixin,weixin,False
10196,normal,1,0,0,weixin,None,False
10203,normal,4,0,0,weixin,weixin,False
10213,new,1,0,0,weixin,None,False
10233,normal,1,0,0,weixin,None,False
10246,normal,2,0,0,weixin,weixin,False
10251,new,2,0,0,weixin,weixin,False
10253,normal,13,0,0,weixin,weixin,False
10255,normal,1,0,0,weixin,None,False
10257,normal,1,0,0,weixin,None,False
10259,new,1,0,0,weixin,None,False
10263,new,2,0,0,weixin,weixin,False
10268,normal,1,0,0,weixin,None,False
10279,normal,3,0,0,weixin,weixin,False
10303,normal,18,0,0,weixin,weixin,False
10306,new,1,0,0,weixin,None,False
10316,normal,1,0,0,weixin,None,False
10319,normal,1,0,0,weixin,None,False
10327,new,1,0,0,weixin,None,False
10326,normal,1,0,0,weixin,None,False
10331,normal,1,0,0,weixin,None,False
10333,normal,11,0,0,weixin,weixin,False
10334,new,1,0,0,weixin,None,False
10337,new,1,0,0,weixin,None,False
10339,new,1,0,0,weixin,None,False
10342,new,1,0,0,weixin,None,False
10348,normal,1,0,0,weixin,None,False
10358,normal,1,0,0,weixin,None,False
10360,normal,1,0,0,weixin,None,False
10363,normal,1,0,0,weixin,None,False
10364,new,4,0,0,weixin,weixin,False
10381,normal,8,0,0,weixin,weixin,False
10384,new,3,0,0,weixin,weixin,False
10387,new,1,0,0,weixin,None,False
10376,normal,6,2,0,android,weixin,True
10393,normal,1,0,0,weixin,None,False
10400,normal,3,3,11,android,ios,True
10405,normal,2,0,0,weixin,weixin,False
10406,normal,2,0,0,weixin,weixin,False
10407,normal,7,0,0,weixin,weixin,False
10408,normal,17,0,0,weixin,weixin,False
10420,new,2,0,0,weixin,weixin,False
10432,normal,1,0,0,weixin,None,False
10438,new,13,0,0,weixin,weixin,False
10444,normal,1,0,0,weixin,None,False
10395,normal,1,0,0,weixin,None,False
10466,normal,3,0,0,weixin,weixin,False
10451,new,3,0,0,weixin,weixin,False
10487,new,1,0,0,weixin,None,False
10490,new,2,0,0,weixin,weixin,False
10370,new,17,0,0,weixin,weixin,False
10505,new,1,0,0,weixin,None,False
10508,normal,1,0,0,weixin,None,False
10513,new,0,0,2,ios,ios,False
10515,normal,8,0,0,weixin,weixin,False
10517,normal,24,0,0,weixin,weixin,False
10522,normal,3,0,0,weixin,weixin,False
10546,normal,2,0,11,ios,ios,True
10551,normal,2,0,0,weixin,weixin,False
10554,normal,6,0,0,weixin,weixin,False
10559,normal,0,0,12,ios,ios,False
453,normal,1,0,0,weixin,None,False
10568,normal,10,0,0,weixin,weixin,False
10062,normal,2,0,0,weixin,weixin,False
10572,normal,4,0,0,weixin,weixin,False
10578,normal,9,0,0,weixin,weixin,False
10211,normal,16,0,0,weixin,weixin,False
10585,normal,2,0,0,weixin,weixin,False
10587,new,2,0,0,weixin,weixin,False
10596,new,0,0,1,ios,None,False
10595,normal,2,0,0,weixin,weixin,False
10597,new,1,0,0,weixin,None,False
10601,normal,1,0,0,weixin,None,False
10603,normal,4,0,0,weixin,weixin,False
10604,normal,1,0,0,weixin,None,False
10612,normal,1,0,0,weixin,None,False
10616,normal,6,0,0,weixin,weixin,False
10617,normal,20,0,0,weixin,weixin,False
10619,normal,0,5,0,android,android,False
10622,normal,0,0,6,ios,ios,False
10623,normal,3,0,0,weixin,weixin,False
10628,normal,6,0,0,weixin,weixin,False
10635,new,0,12,0,android,android,False
10636,normal,66,0,0,weixin,weixin,False
10645,new,1,0,0,weixin,None,False
10653,new,1,0,0,weixin,None,False
10656,new,1,0,0,weixin,None,False
10664,normal,1,0,0,weixin,None,False
10666,normal,22,0,0,weixin,weixin,False
10678,new,1,0,0,weixin,None,False
10694,new,3,0,0,weixin,weixin,False
10702,normal,5,0,0,weixin,weixin,False
10708,normal,1,0,0,weixin,None,False
10709,new,2,0,0,weixin,weixin,False
10722,new,0,1,0,android,None,False
10734,new,1,0,0,weixin,None,False
10735,normal,1,0,0,weixin,None,False
10749,new,1,0,0,weixin,None,False
10758,normal,2,0,1,ios,weixin,True
10764,normal,3,0,0,weixin,weixin,False
10757,new,7,0,0,weixin,weixin,False
10765,normal,12,0,0,weixin,weixin,False
10768,normal,1,0,0,weixin,None,False
9919,new,1,0,0,weixin,None,False
10786,normal,1,0,0,weixin,None,False
10802,normal,2,0,0,weixin,weixin,False
10816,normal,0,2,0,android,android,False
10828,new,1,0,0,weixin,None,False
10829,normal,10,0,0,weixin,weixin,False
10838,normal,3,0,0,weixin,weixin,False
10841,normal,0,0,1,ios,None,False
10858,normal,2,0,0,weixin,weixin,False
10859,normal,5,0,0,weixin,weixin,False
10871,new,1,0,0,weixin,None,False
10883,normal,1,0,0,weixin,None,False
10887,normal,4,0,0,weixin,weixin,False
10894,normal,15,0,0,weixin,weixin,False
10914,normal,8,0,0,weixin,weixin,False
10916,normal,3,0,0,weixin,weixin,False
10922,normal,9,0,0,weixin,weixin,False
10933,new,0,2,0,android,android,False
10934,normal,3,0,0,weixin,weixin,False
10941,normal,5,0,0,weixin,weixin,False
1141,normal,10,0,0,weixin,weixin,False
10945,normal,30,0,0,weixin,weixin,False
10947,normal,0,6,0,android,android,False
10954,normal,0,0,2,ios,ios,False
10968,new,0,2,0,android,android,False
10972,normal,0,2,0,android,android,False
10982,normal,1,0,0,weixin,None,False
10991,normal,13,2,0,weixin,weixin,True
10995,normal,0,4,0,android,android,False
10997,normal,4,0,0,weixin,weixin,False
11002,normal,11,0,0,weixin,weixin,False
11009,normal,2,0,0,weixin,weixin,False
11011,normal,1,0,0,weixin,None,False
11013,normal,0,3,0,android,android,False
11028,normal,2,0,0,weixin,weixin,False
11029,normal,1,0,0,weixin,None,False
11006,new,1,0,0,weixin,None,False
11044,normal,3,0,0,weixin,weixin,False
11065,new,0,1,0,android,None,False
11070,normal,1,0,0,weixin,None,False
11076,normal,0,2,0,android,android,False
11080,normal,1,0,0,weixin,None,False
11081,normal,3,0,0,weixin,weixin,False
11083,normal,1,0,0,weixin,None,False
11085,new,0,3,0,android,android,False
11089,new,1,0,0,weixin,None,False
11087,new,1,0,0,weixin,None,False
11091,normal,0,0,12,ios,ios,False
11102,normal,4,0,0,weixin,weixin,False
11121,normal,0,0,2,ios,ios,False
11124,normal,1,0,0,weixin,None,False
11139,normal,0,2,0,android,android,False
11144,normal,3,0,0,weixin,weixin,False
11160,new,1,0,0,weixin,None,False
11162,new,4,0,0,weixin,weixin,False
11163,new,0,0,4,ios,ios,False
11186,normal,1,0,0,weixin,None,False
11188,normal,4,0,0,weixin,weixin,False
11196,normal,1,0,0,weixin,None,False
11222,normal,1,0,0,weixin,None,False
11229,normal,1,0,0,weixin,None,False
10101,normal,25,0,0,weixin,weixin,False
11239,normal,3,0,0,weixin,weixin,False
11238,normal,0,1,0,android,None,False
11246,normal,13,0,0,weixin,weixin,False
11261,normal,6,0,0,weixin,weixin,False
11262,new,2,0,0,weixin,weixin,False
11269,normal,5,0,0,weixin,weixin,False
11270,normal,0,2,0,android,android,False
11274,normal,1,0,0,weixin,None,False
11283,new,2,0,0,weixin,weixin,False
11289,normal,0,0,1,ios,None,False
11290,normal,0,0,3,ios,ios,False
11298,normal,0,0,3,ios,ios,False
11300,normal,14,0,0,weixin,weixin,False
11311,normal,1,0,0,weixin,None,False
11313,normal,4,0,0,weixin,weixin,False
11156,normal,4,0,0,weixin,weixin,False
11334,normal,0,8,0,android,android,False
11336,normal,3,0,0,weixin,weixin,False
11342,normal,3,0,0,weixin,weixin,False
11350,new,4,0,0,weixin,weixin,False
11361,normal,12,0,0,weixin,weixin,False
