"amount","initamount","customamount"
"60.00","60.00",""
"114.00","114.00",""
"80.00","99.00","80.00"
"80.00","109.00","80.00"
"77.78","109.00","77.78"
"77.78","109.00","77.78"
"54.00","54.00",""
"54.00","54.00",""
"77.80","99.00","77.80"
"60.00","89.00","60.00"
"102.00","114.00","102.00"
"80.00","89.00","80.00"
"80.00","109.00","80.00"
"208.00","59.00","79.00"
"104.00","104.00",""
"77.80","109.00","77.80"
"160.00","160.00",""
"180.00","185.00","160.00"
"54.00","54.00",""
"49.00","49.00",""
"80.00","80.00",""
"160.00","160.00",""
"77.80","109.00","77.80"
"150.00","150.00",""
"100.00","100.00",""
"100.00","89.00","100.00"
"89.00","89.00",""
"100.00","89.00","100.00"
"54.00","54.00",""
"100.00","99.00","100.00"
"109.00","109.00",""
"100.00","100.00",""
"49.00","49.00",""
"130.00","100.00",""
"155.60","124.00","109.00"
"77.80","109.00","77.80"
"80.00","109.00","80.00"
"60.00","79.00","60.00"
"100.00","89.00","100.00"
"104.00","94.00","104.00"
"120.00","120.00",""
"88.90","79.00","60.00"
"60.00","79.00","60.00"
"60.00","109.00","60.00"
"77.78","100.00","77.78"
"77.78","99.00","77.78"
"250.00","250.00",""
"79.00","79.00",""
"69.00","69.00",""
"54.00","54.00",""
"170.00","170.00",""
"175.00","105.00","175.00"
"60.00","79.00","60.00"
"160.00","160.00",""
"60.00","79.00","60.00"
"88.90","79.00","60.00"
"109.00","109.00",""
"69.00","69.00",""
"60.00","100.00","60.00"
"80.00","100.00","80.00"
"49.00","49.00",""
"55.56","98.00","55.56"
"138.00","109.00",""
"140.00","140.00",""
"77.78","99.00","77.78"
"77.78","109.00","77.78"
"77.78","109.00","77.78"
"77.78","109.00","77.78"
"60.00","89.00","60.00"
"70.00","99.00","70.00"
"77.78","98.00","77.78"
"202.20","170.00",""
"100.00","107.00","100.00"
"77.78","99.00","77.78"
"77.80","109.00","77.80"
"89.00","109.00","89.00"
"69.00","69.00",""
"77.80","109.00","77.80"
"77.80","109.00","77.80"
"60.00","79.00","60.00"
"77.80","99.00","77.80"
"79.00","79.00",""
"88.80","99.00","77.80"
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"132.00","99.00","112.00"
"30.00","54.00","29.00"
"77.80","100.00","77.80"
"60.00","79.00","60.00"
"88.80","99.00","77.80"
"77.80","107.00","77.80"
"77.80","99.00","77.80"
"60.00","79.00","60.00"
"80.00","100.00","80.00"
"77.80","109.00","77.80"
"91.23","69.00",""
"94.00","74.00","94.00"
"99.00","99.00",""
"100.00","100.00",""
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"150.00","140.00","150.00"
"60.00","79.00","60.00"
"140.00","140.00",""
"140.00","100.00","140.00"
"60.00","89.00","60.00"
"69.00","69.00","69.00"
"105.00","105.00",""
"300.00","225.00","300.00"
"170.00","150.00","170.00"
"80.00","100.00","80.00"
"225.00","185.00",""
"152.30","79.00","120.00"
"125.00","104.00","125.00"
"100.00","99.00","100.00"
"100.00","99.00","100.00"
"54.00","54.00","54.00"
"74.00","74.00",""
"74.00","74.00",""
"104.00","74.00","104.00"
"79.00","59.00","79.00"
"111.00","100.00",""
"88.90","79.00","60.00"
"60.00","79.00","60.00"
"150.00","150.00",""
"88.90","79.00","60.00"
"80.00","100.00","80.00"
"286.67","280.00",""
"64.00","44.00","64.00"
"60.00","79.00","60.00"
"77.80","99.00","77.80"
"74.00","74.00",""
"80.00","100.00","80.00"
"89.00","89.00",""
"89.00","89.00",""
"100.00","100.00",""
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"120.00","100.00","120.00"
"77.80","100.00","77.80"
"77.80","109.00","77.80"
"100.00","100.00","100.00"
"77.80","99.00","77.80"
"54.00","49.00",""
"156.00","130.00","156.00"
"79.00","79.00",""
"120.00","100.00","120.00"
"160.00","160.00",""
"100.00","100.00",""
"89.00","89.00",""
"70.00","70.00",""
"500.00","450.00",""
"100.00","74.00","100.00"
"70.00","70.00",""
"70.00","70.00",""
"300.00","140.00",""
"77.80","99.00","77.80"
"119.00","119.00",""
"60.00","60.00",""
"180.00","100.00","180.00"
"41.00","41.00",""
"109.00","109.00",""
"77.78","109.00","77.78"
"100.00","100.00",""
"104.00","70.00",""
"56.00","54.00",""
"80.00","80.00",""
"110.00","124.00","110.00"
"158.30","125.00",""
"280.00","280.00",""
"110.00","89.00","110.00"
"49.00","44.00","49.00"
"49.00","49.00",""
"70.00","70.00",""
"215.00","215.00",""
"122.22","94.00","122.22"
"240.00","200.00","240.00"
"100.00","100.00",""
"77.80","99.00","77.80"
"135.00","135.00",""
"100.00","100.00",""
"77.80","109.00","77.80"
"120.00","120.00",""
"100.00","100.00",""
"80.00","109.00","80.00"
"134.00","109.00","134.00"
"60.00","79.00","60.00"
"107.80","109.00","77.80"
"77.80","109.00","77.80"
"100.00","100.00",""
"77.80","109.00","77.80"
"69.00","69.00",""
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"77.80","100.00","77.80"
"77.80","109.00","77.80"
"129.00","109.00",""
"84.00","84.00",""
"84.00","84.00",""
"109.00","109.00",""
"77.78","99.00","77.78"
"60.00","79.00","60.00"
"175.00","175.00",""
"133.40","100.00","100.00"
"80.00","89.00","80.00"
"80.00","89.00","80.00"
"59.00","69.00","59.00"
"77.80","100.00","77.80"
"56.00","109.00","56.00"
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"69.00","69.00",""
"141.00","105.00","101.00"
"69.00","79.00","69.00"
"77.80","99.00","77.80"
"171.00","175.00","171.00"
"80.00","109.00","80.00"
"139.00","100.00","125.00"
"77.80","109.00","77.80"
"89.00","59.00","89.00"
"80.00","109.00","80.00"
"105.00","114.00","105.00"
"179.00","150.00","150.00"
"77.80","109.00","77.80"
"100.00","100.00","100.00"
"60.00","79.00","60.00"
"77.80","99.00","77.80"
"99.80","99.00","77.80"
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"69.00","69.00",""
"129.00","89.00","129.00"
"69.00","69.00",""
"77.80","109.00","77.80"
"77.78","109.00","77.78"
"200.00","200.00",""
"77.80","180.00","77.80"
"130.00","130.00",""
"150.00","150.00",""
"104.00","104.00",""
"99.00","104.00","99.00"
"135.00","115.00",""
"77.78","109.00","77.78"
"77.78","109.00","77.78"
"114.00","114.00",""
"80.00","100.00","80.00"
"60.00","89.00","60.00"
"150.00","150.00",""
"69.00","69.00",""
"155.60","160.00","155.60"
"77.80","99.00","77.80"
"137.80","99.00","77.80"
"190.00","104.00","190.00"
"77.80","109.00","77.80"
"240.00","104.00","190.00"
"200.00","119.00","200.00"
"99.00","99.00",""
"100.00","89.00","100.00"
"125.00","125.00",""
"79.00","79.00",""
"79.00","79.00",""
"77.78","99.00","77.78"
"49.00","44.00","49.00"
"77.80","99.00","77.80"
"122.00","49.00","99.00"
"69.00","69.00",""
"69.00","69.00",""
"122.50","120.00",""
"77.78","109.00","77.78"
"74.00","59.00","74.00"
"59.00","59.00",""
"88.90","109.00","88.90"
"69.00","59.00","69.00"
"77.80","89.00","60.00"
"49.00","44.00","49.00"
"105.00","105.00",""
"49.00","44.00","49.00"
"79.00","59.00","79.00"
"420.00","420.00",""
"200.00","180.00",""
"77.78","109.00","77.78"
"77.78","99.00","77.78"
"54.00","54.00",""
"104.00","104.00",""
"115.00","115.00",""
"100.00","100.00",""
"77.78","100.00","77.78"
"30.00","58.00","30.00"
"107.78","109.00","77.78"
"77.78","99.00","77.78"
"77.78","109.00","77.78"
"80.00","69.00","80.00"
"54.00","54.00",""
"60.00","89.00","60.00"
"125.00","125.00",""
"135.00","135.00",""
"100.00","109.00","100.00"
"77.80","109.00","77.80"
"100.00","100.00",""
"136.00","112.00","136.00"
"100.00","100.00",""
"60.00","89.00","60.00"
"100.00","100.00",""
"29.00","58.00","29.00"
"110.00","110.00",""
"100.00","100.00",""
"77.80","99.00","77.80"
"77.80","107.00","77.80"
"77.80","99.00","77.80"
"112.00","110.00","112.00"
"77.80","59.00","77.80"
"77.80","109.00","77.80"
"115.00","115.00",""
"108.00","69.00",""
"77.78","109.00","77.78"
"77.78","99.00","77.78"
"100.00","94.00","100.00"
"74.00","74.00",""
"60.00","89.00","60.00"
"109.00","109.00",""
"77.80","109.00","77.80"
"125.00","125.00",""
"79.00","79.00",""
"77.78","107.00","77.78"
"121.20","89.00",""
"54.00","54.00",""
"80.00","109.00","80.00"
"89.00","89.00",""
"200.00","200.00",""
"300.00","200.00","300.00"
"104.00","104.00",""
"66.67","100.00","66.67"
"400.00","300.00","400.00"
"77.78","109.00","77.78"
"80.00","100.00","80.00"
"375.00","375.00",""
"77.78","99.00","77.78"
"69.00","69.00",""
"375.00","375.00",""
"150.00","150.00",""
"77.80","109.00","77.80"
"107.80","99.00","77.80"
"107.78","109.00","77.78"
"80.00","100.00","80.00"
"280.00","280.00",""
"160.00","100.00","160.00"
"105.00","105.00",""
"290.00","175.00",""
"77.78","99.00","77.78"
"128.00","127.00","128.00"
"100.00","104.00","100.00"
"80.00","99.00","80.00"
"60.00","79.00","60.00"
"133.40","100.00",""
"60.00","79.00","60.00"
"77.80","109.00","77.80"
"100.00","100.00",""
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"109.00","109.00",""
"31.00","30.00",""
"42.00","40.00",""
"40.00","40.00",""
"40.00","40.00",""
"40.00","40.00",""
"30.00","30.00",""
"135.00","135.00",""
"100.00","74.00","100.00"
"77.80","109.00","77.80"
"370.00","300.00","370.00"
"77.80","99.00","77.80"
"112.00","109.00","112.00"
"150.00","109.00","150.00"
"77.80","107.00","77.80"
"145.00","145.00",""
"100.00","100.00",""
"49.00","49.00","49.00"
"150.00","110.00","150.00"
"77.80","109.00","77.80"
"370.00","300.00","370.00"
"112.00","99.00","112.00"
"77.80","98.00","77.80"
"77.80","109.00","77.80"
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"493.40","444.00",""
"77.80","99.00","77.80"
"49.00","49.00",""
"112.00","99.00","112.00"
"89.00","89.00",""
"77.80","99.00","77.80"
"54.00","54.00",""
"94.00","74.00","94.00"
"115.00","115.00",""
"77.80","99.00","77.80"
"80.00","100.00","80.00"
"370.00","300.00","370.00"
"77.80","99.00","77.80"
"100.00","100.00",""
"60.00","79.00","60.00"
"77.80","99.00","77.80"
"69.00","69.00",""
"54.00","54.00",""
"77.80","99.00","77.80"
"225.00","225.00",""
"77.80","109.00","77.80"
"116.70","99.00","77.80"
"130.00","130.00",""
"344.45","109.00","144.45"
"233.40","210.00","233.40"
"100.00","100.00",""
"200.00","200.00",""
"100.00","100.00",""
"357.78","280.00",""
"120.00","120.00",""
"77.80","99.00","77.80"
"69.00","69.00",""
"120.00","120.00",""
"77.80","99.00","77.80"
"120.00","120.00",""
"236.00","180.00",""
"237.12","120.00",""
"127.00","127.00",""
"970.00","970.00",""
"200.00","200.00",""
"150.00","150.00",""
"140.00","140.00",""
"49.00","49.00",""
"44.45","109.00","44.45"
"100.00","109.00","80.00"
"45.56","109.00","45.56"
"130.00","74.00","90.00"
"60.00","79.00","60.00"
"79.00","59.00","79.00"
"80.00","109.00","80.00"
"77.78","109.00","77.78"
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"225.00","225.00",""
"100.00","100.00","100.00"
"170.00","170.00",""
"79.00","79.00",""
"79.00","79.00",""
"99.00","99.00","99.00"
"77.80","99.00","77.80"
"120.00","104.00","120.00"
"77.80","109.00","77.80"
"100.00","124.00","100.00"
"160.00","160.00",""
"77.80","99.00","77.80"
"100.00","100.00",""
"77.80","109.00","77.80"
"66.70","54.00","49.00"
"109.00","109.00",""
"110.00","110.00","110.00"
"180.00","150.00","180.00"
"49.00","49.00","49.00"
"120.00","120.00",""
"77.80","109.00","77.80"
"98.00","69.00",""
"120.00","94.00",""
"99.00","74.00","99.00"
"77.80","99.00","77.80"
"100.00","100.00",""
"54.00","54.00",""
"155.00","155.00",""
"49.00","49.00",""
"77.80","99.00","77.80"
"79.00","79.00",""
"54.00","54.00",""
"60.00","79.00","60.00"
"100.00","100.00",""
"69.00","69.00",""
"69.00","69.00",""
"180.00","150.00","180.00"
"79.00","79.00",""
"77.80","99.00","77.80"
"77.78","99.00","77.78"
"109.00","109.00",""
"77.80","109.00","77.80"
"104.00","104.00",""
"77.80","109.00","77.80"
"69.00","69.00",""
"120.00","109.00","120.00"
"77.80","99.00","77.80"
"149.00","59.00","79.00"
"131.00","131.00",""
"99.00","99.00","99.00"
"90.00","99.00","90.00"
"90.00","99.00","90.00"
"104.50","49.00",""
"156.00","109.00","156.00"
"140.00","140.00",""
"100.00","89.00","100.00"
"77.80","100.00","77.80"
"90.00","89.00","90.00"
"133.34","89.00","100.00"
"70.00","74.00","70.00"
"77.80","99.00","77.80"
"155.60","140.00","155.60"
"80.00","74.00","80.00"
"120.00","100.00",""
"89.00","89.00",""
"89.00","89.00",""
"54.00","54.00",""
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"100.00","79.00","60.00"
"94.00","94.00",""
"49.00","49.00",""
"49.00","49.00",""
"109.00","109.00",""
"221.20","109.00",""
"120.00","120.00",""
"450.00","350.00","350.00"
"79.00","79.00",""
"150.00","120.00",""
"69.00","69.00",""
"150.00","125.00","150.00"
"89.00","74.00","89.00"
"89.00","59.00","89.00"
"200.00","200.00",""
"54.00","44.00","54.00"
"100.00","89.00","100.00"
"104.60","59.00","89.00"
"77.78","99.00","77.78"
"125.00","104.00","125.00"
"88.85","67.00","80.00"
"89.00","74.00","89.00"
"400.00","220.00","400.00"
"150.00","150.00",""
"180.00","200.00","180.00"
"94.00","94.00",""
"77.80","109.00","77.80"
"104.00","74.00","104.00"
"140.00","140.00","140.00"
"145.00","124.00","100.00"
"52.00","89.00","50.00"
"135.00","135.00",""
"100.00","100.00",""
"220.00","220.00",""
"155.56","100.00","155.56"
"77.80","100.00","77.80"
"77.80","99.00","77.80"
"100.00","100.00",""
"77.80","99.00","77.80"
"100.00","79.00","100.00"
"94.00","94.00",""
"179.00","89.00","150.00"
"100.00","100.00",""
"89.00","100.00","89.00"
"60.00","79.00","60.00"
"77.80","109.00","77.80"
"115.00","109.00","115.00"
"60.00","89.00","60.00"
"77.80","109.00","77.80"
"375.00","360.00",""
"60.00","89.00","60.00"
"120.00","119.00","120.00"
"107.80","109.00","77.80"
"155.56","100.00","155.56"
"102.00","89.00","102.00"
"77.80","99.00","77.80"
"100.00","100.00",""
"60.00","79.00","60.00"
"62.00","62.00",""
"77.80","99.00","77.80"
"77.80","99.00","77.80"
"79.00","79.00",""
"100.00","100.00",""
"77.80","109.00","77.80"
"77.80","109.00","77.80"
"110.00","104.00","110.00"
"77.80","99.00","77.80"
"77.78","109.00","77.78"
"77.78","109.00","77.78"
"77.80","99.00","77.80"
"54.00","44.00","54.00"
"69.00","59.00","69.00"
"100.80","100.00","77.80"
"77.80","98.00","77.80"
"49.00","44.00","49.00"
"30.00","30.00",""
"30.00","30.00",""
"30.00","30.00",""
"120.00","120.00","120.00"
"110.00","100.00","100.00"
"115.00","115.00",""
"60.00","79.00","60.00"
"115.00","115.00",""
"85.60","59.00","69.00"
"100.00","100.00",""
"165.00","135.00","135.00"
"174.00","89.00","174.00"
"77.80","109.00","77.80"
"77.80","109.00","77.80"
"100.00","100.00",""
"164.00","59.00","104.00"
"155.60","160.00","155.60"
"49.00","44.00","49.00"
"119.00","119.00",""
"112.00","89.00","112.00"
"100.00","100.00",""
"152.00","152.00",""
"77.80","109.00","77.80"
"77.80","89.00","77.80"
"124.00","124.00","124.00"
"200.00","200.00",""
"77.80","109.00","77.80"
"77.80","109.00","77.80"
"77.78","99.00","77.78"
"77.80","109.00","77.80"
"145.00","155.00","145.00"
"109.00","109.00",""
"100.00","100.00",""
"355.56","420.00","355.56"
"140.00","100.00","140.00"
"140.00","119.00","140.00"
"69.00","59.00","69.00"
"77.78","99.00","77.78"
"70.00","89.00","70.00"
"160.00","160.00",""
"177.78","140.00","177.78"
"60.00","79.00","60.00"
"167.00","109.00","167.00"
"74.00","69.00","74.00"
"100.00","100.00",""
"59.00","59.00",""
"150.00","119.00","150.00"
"60.00","79.00","60.00"
"90.00","79.00","90.00"
"74.00","74.00",""
"49.00","49.00",""
"79.00","79.00",""
"51.00","51.00",""
"130.00","130.00",""
"133.00","89.00","104.00"
"74.00","74.00",""
"104.00","104.00",""
"34.50","79.00","29.00"
"300.00","260.00","300.00"
"60.00","79.00","60.00"
"89.00","89.00",""
"77.80","98.00","77.80"
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"77.80","99.00","77.80"
"100.00","105.00","100.00"
"77.80","109.00","77.80"
"94.00","94.00",""
"185.00","185.00",""
"89.80","99.00","77.80"
"300.00","260.00","300.00"
"77.80","99.00","77.80"
"135.00","135.00",""
"77.80","99.00","77.80"
"170.00","170.00",""
"77.80","99.00","77.80"
"79.00","59.00","79.00"
"79.00","59.00","79.00"
"80.00","99.00","80.00"
"54.00","44.00","54.00"
"77.80","109.00","77.80"
"99.00","99.00",""
"120.00","79.00","120.00"
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"115.00","89.00","115.00"
"111.30","109.00","77.80"
"77.80","99.00","77.80"
"140.00","120.00","140.00"
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"144.50","119.00","130.00"
"77.80","98.00","77.80"
"49.00","49.00",""
"109.00","109.00",""
"109.00","109.00",""
"150.00","150.00",""
"80.00","109.00","80.00"
"77.78","109.00","77.78"
"77.78","109.00","77.78"
"100.00","109.00","100.00"
"49.00","44.00","49.00"
"119.00","119.00",""
"74.00","54.00",""
"163.40","74.00","130.00"
"155.56","200.00","155.56"
"125.00","125.00",""
"69.00","59.00","69.00"
"69.00","59.00","69.00"
"80.00","109.00","80.00"
"175.00","175.00","175.00"
"109.00","109.00",""
"54.00","44.00","54.00"
"79.00","59.00","79.00"
"100.00","100.00",""
"80.00","99.00","80.00"
"104.00","104.00",""
"70.00","99.00","70.00"
"77.78","99.00","77.78"
"77.78","99.00","77.78"
"150.00","100.00","150.00"
"130.00","130.00",""
"120.00","109.00",""
"130.00","109.00","130.00"
"79.00","79.00",""
"77.78","99.00","77.78"
"100.00","100.00",""
"77.80","100.00","77.80"
"133.34","99.00","77.78"
"97.80","100.00","77.80"
"35.00","288.00","35.00"
"89.00","89.00",""
"140.00","74.00","140.00"
"125.00","119.00","100.00"
"69.00","69.00",""
"60.00","99.00","60.00"
"69.00","69.00",""
"54.00","54.00",""
"60.00","100.00","60.00"
"156.00","160.00","156.00"
"60.00","100.00","60.00"
"60.00","79.00","60.00"
"112.00","99.00","112.00"
"100.00","100.00",""
"77.80","99.00","77.80"
"77.80","109.00","77.80"
"77.78","109.00","77.78"
"77.80","99.00","77.80"
"60.00","99.00","60.00"
"69.00","69.00",""
"112.00","109.00","112.00"
"60.00","79.00","60.00"
"77.80","99.00","77.80"
"134.00","100.00","120.00"
"360.00","300.00","360.00"
"80.00","100.00","80.00"
"120.00","120.00",""
"156.00","109.00","156.00"
"135.00","135.00",""
"110.00","110.00",""
"69.00","69.00","69.00"
"100.00","100.00","100.00"
"49.00","69.00","49.00"
"111.80","109.00","77.80"
"69.00","69.00",""
"170.00","170.00",""
"79.00","79.00",""
"150.00","119.00","125.00"
"79.00","79.00",""
"450.00","450.00",""
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"60.00","79.00","60.00"
"236.00","236.00",""
"106.00","109.00","106.00"
"130.00","130.00",""
"105.00","105.00",""
"135.00","135.00",""
"200.00","100.00","200.00"
"54.00","54.00",""
"111.12","109.00","111.12"
"111.12","109.00","111.12"
"109.00","99.00","109.00"
"94.00","94.00",""
"109.00","109.00",""
"54.00","54.00",""
"77.80","109.00","77.80"
"104.00","104.00",""
"77.80","109.00","77.80"
